v,Cs_C,Cs_Mn,Cs_Al,T
0.6320999999999859,0.005044742427736917,0.004204288620182564,0.03646090943072434,1778.0924299798223
0.6325999999999858,0.005046427528707457,0.004204548417551504,0.03646039508381425,1778.087095488769
0.6330999999999858,0.005048111613071826,0.0042048080393874785,0.03645988095927405,1778.0817656925653
0.6335999999999857,0.005049794681734847,0.004205067485863045,0.0364593670570232,1778.0764405830391
0.6340999999999857,0.005051476735601168,0.0042053267571506596,0.03645885337697846,1778.071120152325
0.6345999999999856,0.00505315777557423,0.004205585853422218,0.03645833991905771,1778.0658043925355
0.6350999999999856,0.0050548378025564444,0.004205844774849911,0.03645782668317685,1778.0604932957488
0.6355999999999855,0.005056516817449167,0.004206103521605203,0.03645731366925152,1778.0551868541172
0.6360999999999855,0.005058194821152881,0.004206362093859442,0.03645680087719911,1778.0498850598242
0.6365999999999854,0.005059871814566702,0.004206620491784016,0.036456288306936764,1778.0445879050174
0.6370999999999853,0.005061547798588713,0.004206878715549893,0.03645577595838163,1778.0392953817638
0.6375999999999853,0.005063222774116328,0.004207136765327912,0.036455263831449536,1778.034007482362
0.6380999999999852,0.005064896742045715,0.004207394641288618,0.03645475192605467,1778.0287241990268
0.6385999999999852,0.005066569703271894,0.004207652343602368,0.03645424024211555,1778.0234455239247
0.6390999999999851,0.005068241658689187,0.004207909872439315,0.03645372877954486,1778.0181714493883
0.6395999999999851,0.005069912609190182,0.004208167227969525,0.036453217538264644,1778.0129019675167
0.640099999999985,0.005071582555667536,0.004208424410362473,0.03645270651818258,1778.0076370707777
0.640599999999985,0.005073251499012187,0.004208681419787907,0.03645219571921842,1778.0023767514335
0.6410999999999849,0.005074919440113838,0.004208938256415086,0.03645168514128787,1777.9971210017195
0.6415999999999848,0.005076586379861602,0.004209194920413006,0.0364511747843062,1777.9918698139875
0.6420999999999848,0.005078252319143363,0.004209451411950521,0.036450664648187706,1777.9866231805686
0.6425999999999847,0.005079917258846157,0.004209707731196414,0.03645015473284797,1777.9813810938717
0.6430999999999847,0.005081581199855988,0.004209963878319145,0.036449645038200945,1777.976143546262
0.6435999999999846,0.005083244143057636,0.004210219853486796,0.036449135564162696,1777.970910530132
0.6440999999999846,0.005084906089334922,0.004210475656867543,0.03644862631064772,1777.9656820378636
0.6445999999999845,0.0050865670395708615,0.004210731288629188,0.03644811727757159,1777.9604580619343
